,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,cluster,cluster_predicted,dbscan_cluster
51333,Si,Si,No,Si,No,Si,2,0,2
51334,No,Si,No,No,No,Si,1,1,1
51335,No,Si,No,No,No,Si,1,1,1
51336,Si,Si,No,No,No,Si,1,2,0
51337,Si,Si,No,No,No,Si,1,2,0
51338,Si,Si,No,No,No,Si,1,2,0
51339,No,Si,No,No,No,Si,1,1,1
51340,Si,Si,Si,No,Si,Si,0,2,15
51341,Si,Si,No,Si,No,Si,2,0,2
51342,No,Si,No,No,No,No,1,1,17
51343,Si,Si,No,Si,No,Si,2,0,2
51344,No,Si,No,Si,Si,Si,0,1,3
51345,Si,Si,No,Si,No,Si,2,0,2
51346,Si,Si,No,No,No,Si,1,2,0
51347,No,No,No,No,Si,No,0,1,38
51348,Si,Si,No,No,No,Si,1,2,0
51349,No,Si,No,No,No,Si,1,1,1
51350,No,Si,No,No,No,No,1,1,17
51351,Si,Si,No,Si,No,Si,2,0,2
51352,No,Si,No,No,Si,Si,0,1,13
51353,Si,Si,No,No,No,Si,1,2,0
51354,No,Si,No,No,No,Si,1,1,1
51355,Si,Si,No,Si,No,Si,2,0,2
51356,Si,Si,No,No,No,Si,1,2,0
51357,Si,Si,No,No,No,Si,1,2,0
51358,Si,Si,No,No,Si,Si,0,2,4
51359,Si,Si,No,No,No,Si,1,2,0
51360,Si,Si,No,Si,No,Si,2,0,2
51361,Si,Si,Si,Si,Si,Si,0,0,7
51362,Si,Si,No,Si,No,Si,2,0,2
51363,Si,Si,No,Si,Si,Si,0,0,5
51364,No,Si,No,No,No,Si,1,1,1
51365,No,Si,No,Si,Si,Si,0,1,3
51366,No,Si,No,No,Si,No,0,1,24
51367,Si,Si,Si,Si,No,Si,2,0,20
51368,Si,Si,No,Si,Si,Si,0,0,5
51369,Si,Si,No,Si,Si,Si,0,0,5
51370,No,Si,No,No,Si,Si,0,1,13
51371,Si,Si,No,No,No,Si,1,2,0
51372,Si,Si,No,No,Si,Si,0,2,4
51373,Si,Si,No,Si,Si,Si,0,0,5
51374,Si,Si,No,No,Si,Si,0,2,4
51375,No,Si,No,No,Si,Si,0,1,13
51376,Si,Si,No,No,No,Si,1,2,0
51377,Si,Si,No,No,No,Si,1,2,0
51378,No,Si,Si,No,Si,Si,0,1,30
51379,Si,Si,Si,No,Si,Si,0,2,15
51380,No,Si,Si,Si,No,No,2,1,53
51381,Si,Si,No,Si,Si,Si,0,0,5
51382,No,Si,No,Si,Si,Si,0,1,3
51383,Si,Si,No,Si,Si,Si,0,0,5
51384,Si,Si,No,No,Si,Si,0,2,4
51385,Si,Si,No,Si,Si,Si,0,0,5
51386,No,Si,No,No,Si,Si,0,1,13
51387,Si,Si,No,No,Si,Si,0,2,4
51388,No,Si,Si,Si,Si,Si,0,1,25
51389,Si,Si,No,Si,Si,Si,0,0,5
51390,Si,Si,Si,Si,Si,Si,0,0,7
51391,No,Si,No,Si,No,Si,2,1,9
51392,Si,Si,No,No,No,Si,1,2,0
51393,Si,Si,No,No,No,Si,1,2,0
51394,Si,Si,No,No,No,Si,1,2,0
51395,No,Si,No,No,No,Si,1,1,1
51396,No,Si,No,No,No,No,1,1,17
51397,No,Si,No,Si,Si,Si,0,1,3
51398,Si,Si,No,Si,No,Si,2,0,2
51399,No,Si,No,No,No,Si,1,1,1
51400,Si,Si,No,No,No,Si,1,2,0
51401,No,Si,No,Si,Si,Si,0,1,3
51402,Si,Si,No,Si,No,Si,2,0,2
51403,Si,Si,No,No,Si,Si,0,2,4
51404,No,Si,No,No,No,Si,1,1,1
51405,No,Si,No,No,No,No,1,1,17
51406,Si,Si,No,No,No,Si,1,2,0
51407,Si,Si,No,No,No,Si,1,2,0
51408,Si,Si,No,No,No,Si,1,2,0
51409,Si,Si,No,Si,No,Si,2,0,2
51410,Si,Si,No,Si,No,Si,2,0,2
51411,Si,Si,No,No,No,Si,1,2,0
51412,Si,Si,No,Si,No,Si,2,0,2
51413,Si,Si,Si,Si,No,Si,2,0,20
51414,Si,Si,No,No,No,Si,1,2,0
51415,Si,Si,No,Si,No,Si,2,0,2
51416,No,Si,No,No,Si,Si,0,1,13
51417,No,Si,No,Si,No,Si,2,1,9
51418,Si,Si,No,No,No,Si,1,2,0
51419,Si,Si,Si,No,No,Si,1,2,12
51420,Si,Si,No,Si,No,Si,2,0,2
51421,No,Si,No,No,No,No,1,1,17
51422,Si,Si,No,No,No,Si,1,2,0
51423,Si,Si,Si,No,No,Si,1,2,12
51424,Si,Si,No,Si,No,Si,2,0,2
51425,Si,Si,No,Si,No,Si,2,0,2
51426,Si,Si,No,Si,No,Si,2,0,2
51427,Si,Si,No,Si,No,Si,2,0,2
51428,Si,Si,No,Si,No,Si,2,0,2
51429,Si,Si,No,No,No,Si,1,2,0
51430,Si,Si,No,No,No,Si,1,2,0
51431,Si,Si,No,No,Si,Si,0,2,4
51432,Si,Si,No,No,No,Si,1,2,0
51433,Si,Si,No,No,Si,Si,0,2,4
51434,Si,Si,No,No,Si,Si,0,2,4
51435,No,Si,No,Si,Si,Si,0,1,3
51436,Si,Si,No,No,Si,Si,0,2,4
51437,Si,Si,No,No,Si,Si,0,2,4
51438,Si,Si,No,Si,Si,Si,0,0,5
51439,Si,Si,No,Si,Si,Si,0,0,5
51440,No,Si,No,Si,Si,Si,0,1,3
51441,Si,Si,No,No,Si,Si,0,2,4
51442,No,No,No,No,No,Si,1,1,51
51443,Si,Si,No,No,Si,Si,0,2,4
51444,Si,Si,No,No,Si,Si,0,2,4
51445,No,Si,No,Si,No,Si,2,1,9
51446,Si,Si,No,No,Si,Si,0,2,4
51447,No,Si,No,No,No,Si,1,1,1
51448,Si,Si,No,No,No,No,1,2,23
51449,Si,Si,No,Si,No,Si,2,0,2
51450,Si,Si,No,Si,No,Si,2,0,2
51451,Si,No,No,No,No,Si,1,2,6
51452,No,Si,No,No,Si,Si,0,1,13
51453,No,Si,No,No,No,Si,1,1,1
51454,Si,Si,No,Si,No,Si,2,0,2
51455,Si,Si,Si,No,Si,Si,0,2,15
51456,Si,Si,Si,Si,No,Si,2,0,20
51457,No,Si,No,No,Si,Si,0,1,13
51458,Si,Si,No,No,No,Si,1,2,0
51459,No,Si,No,No,No,No,1,1,17
51460,No,No,Si,No,No,Si,1,1,40
51461,No,Si,No,Si,No,Si,2,1,9
51462,Si,No,No,Si,No,Si,2,0,33
51463,No,Si,No,Si,No,Si,2,1,9
51464,No,Si,No,Si,No,Si,2,1,9
51465,Si,Si,No,Si,No,Si,2,0,2
51466,Si,Si,No,No,No,Si,1,2,0
51467,Si,Si,No,Si,No,Si,2,0,2
51468,Si,Si,No,No,No,Si,1,2,0
51469,Si,Si,No,No,No,Si,1,2,0
51470,Si,Si,No,No,No,Si,1,2,0
51471,Si,Si,No,Si,Si,Si,0,0,5
51472,Si,Si,Si,No,No,Si,1,2,12
51473,Si,Si,Si,Si,Si,Si,0,0,7
51474,Si,Si,No,Si,No,Si,2,0,2
51475,Si,Si,No,Si,No,Si,2,0,2
51476,Si,Si,No,Si,Si,Si,0,0,5
51477,No,Si,No,Si,Si,Si,0,1,3
51478,No,Si,No,Si,No,Si,2,1,9
51479,Si,Si,No,Si,Si,Si,0,0,5
51480,Si,Si,No,No,Si,Si,0,2,4
51481,Si,Si,No,No,No,Si,1,2,0
51482,No,Si,Si,No,No,No,1,1,10
51483,Si,Si,No,Si,No,Si,2,0,2
51484,Si,No,No,No,No,Si,1,2,6
51485,Si,Si,No,Si,Si,Si,0,0,5
51486,Si,Si,Si,No,Si,Si,0,2,15
51487,Si,Si,Si,No,No,Si,1,2,12
51488,Si,Si,No,Si,No,Si,2,0,2
51489,No,Si,No,No,No,Si,1,1,1
51490,Si,Si,No,Si,No,Si,2,0,2
51491,Si,Si,No,Si,Si,Si,0,0,5
51492,No,Si,No,No,No,Si,1,1,1
51493,No,Si,No,No,No,Si,1,1,1
51494,No,Si,No,Si,No,Si,2,1,9
51495,Si,Si,No,No,No,Si,1,2,0
51496,Si,Si,Si,Si,No,Si,2,0,20
51497,No,Si,No,No,Si,Si,0,1,13
51498,Si,Si,No,Si,No,Si,2,0,2
51499,Si,Si,No,Si,No,Si,2,0,2
51500,Si,Si,No,Si,No,Si,2,0,2
51501,Si,Si,No,Si,No,Si,2,0,2
51502,Si,Si,No,No,No,Si,1,2,0
51503,No,Si,No,No,No,Si,1,1,1
51504,No,Si,No,Si,No,Si,2,1,9
51505,Si,Si,No,No,No,Si,1,2,0
51506,Si,Si,No,Si,No,Si,2,0,2
51507,Si,Si,No,Si,No,Si,2,0,2
51508,Si,Si,No,No,No,Si,1,2,0
51509,Si,Si,No,Si,Si,Si,0,0,5
51510,Si,Si,No,No,No,Si,1,2,0
51511,Si,Si,Si,Si,Si,Si,0,0,7
51512,No,Si,No,No,Si,Si,0,1,13
51513,Si,Si,No,No,Si,Si,0,2,4
51514,Si,Si,No,Si,No,Si,2,0,2
51515,Si,Si,No,Si,Si,Si,0,0,5
51516,Si,Si,No,Si,No,Si,2,0,2
51517,Si,Si,No,No,Si,Si,0,2,4
51518,Si,Si,Si,No,Si,No,0,2,16
51519,No,Si,No,Si,No,Si,2,1,9
51520,Si,Si,No,Si,Si,Si,0,0,5
51521,No,Si,No,No,No,Si,1,1,1
51522,Si,Si,Si,No,Si,Si,0,2,15
51523,No,Si,No,No,Si,Si,0,1,13
51524,Si,Si,Si,Si,Si,Si,0,0,7
51525,No,Si,No,No,Si,Si,0,1,13
51526,No,Si,Si,No,Si,No,0,1,27
51527,No,No,No,No,No,Si,1,1,51
51528,Si,Si,No,No,No,Si,1,2,0
51529,Si,Si,Si,Si,Si,Si,0,0,7
51530,Si,Si,No,Si,Si,Si,0,0,5
51531,Si,Si,No,No,No,Si,1,2,0
51532,No,Si,No,No,No,Si,1,1,1
51533,No,Si,Si,No,No,No,1,1,10
51534,Si,Si,No,Si,No,Si,2,0,2
51535,Si,Si,No,No,No,Si,1,2,0
51536,No,Si,No,No,No,Si,1,1,1
51537,No,Si,No,No,No,No,1,1,17
51538,Si,Si,No,Si,No,Si,2,0,2
51539,No,Si,No,Si,No,Si,2,1,9
51540,Si,Si,No,No,No,Si,1,2,0
51541,Si,Si,No,Si,No,Si,2,0,2
51542,No,Si,No,No,No,Si,1,1,1
51543,Si,Si,No,No,No,Si,1,2,0
51544,Si,Si,No,No,Si,Si,0,2,4
51545,No,Si,No,No,No,Si,1,1,1
51546,Si,Si,No,No,No,Si,1,2,0
51547,No,Si,No,No,No,No,1,1,17
51548,No,Si,No,No,No,No,1,1,17
51549,Si,Si,No,No,No,Si,1,2,0
51550,No,No,Si,No,No,No,1,1,21
51551,No,No,Si,No,No,No,1,1,21
51552,No,Si,No,No,Si,Si,0,1,13
51553,Si,Si,No,No,No,Si,1,2,0
51554,No,Si,No,No,No,Si,1,1,1
51555,Si,Si,No,No,Si,Si,0,2,4
51556,Si,Si,No,No,No,Si,1,2,0
51557,Si,Si,No,No,Si,Si,0,2,4
51558,Si,Si,No,No,No,Si,1,2,0
51559,No,Si,No,Si,Si,Si,0,1,3
51560,No,No,Si,No,No,No,1,1,21
51561,Si,Si,No,No,No,Si,1,2,0
51562,Si,Si,Si,No,Si,No,0,2,16
51563,Si,Si,No,Si,No,Si,2,0,2
51564,Si,Si,No,Si,No,Si,2,0,2
51565,Si,Si,Si,Si,No,Si,2,0,20
51566,Si,Si,No,No,No,Si,1,2,0
51567,Si,No,Si,Si,No,Si,2,0,57
51568,Si,Si,No,No,No,Si,1,2,0
51569,Si,Si,No,No,No,Si,1,2,0
51570,No,Si,No,No,No,Si,1,1,1
51571,Si,Si,No,No,No,Si,1,2,0
51572,No,No,No,No,Si,No,0,1,38
51573,Si,Si,No,No,No,Si,1,2,0
51574,Si,Si,No,Si,Si,Si,0,0,5
51575,No,Si,No,Si,No,Si,2,1,9
51576,No,Si,No,No,No,Si,1,1,1
51577,No,Si,No,No,No,No,1,1,17
51578,Si,Si,No,No,No,Si,1,2,0
51579,No,Si,Si,No,No,Si,1,1,11
51580,Si,Si,No,Si,Si,Si,0,0,5
51581,Si,Si,No,Si,Si,Si,0,0,5
51582,No,Si,No,No,No,Si,1,1,1
51583,Si,Si,No,No,No,Si,1,2,0
51584,Si,Si,No,No,No,Si,1,2,0
51585,No,Si,No,No,No,No,1,1,17
51586,Si,Si,No,Si,No,Si,2,0,2
51587,Si,Si,No,Si,No,Si,2,0,2
51588,No,Si,No,No,No,Si,1,1,1
51589,No,Si,No,Si,No,Si,2,1,9
51590,Si,Si,No,Si,No,Si,2,0,2
51591,Si,Si,No,Si,No,Si,2,0,2
51592,No,No,No,Si,No,No,2,1,31
51593,Si,Si,No,No,No,Si,1,2,0
51594,Si,Si,No,Si,No,Si,2,0,2
51595,No,Si,No,No,No,Si,1,1,1
51596,Si,Si,No,No,No,Si,1,2,0
51597,Si,Si,No,No,No,Si,1,2,0
51598,No,Si,No,Si,No,Si,2,1,9
51599,Si,Si,No,Si,No,Si,2,0,2
51600,No,Si,No,Si,No,Si,2,1,9
51601,Si,Si,No,No,No,Si,1,2,0
51602,No,Si,No,No,No,Si,1,1,1
51603,Si,Si,Si,Si,No,Si,2,0,20
51604,Si,Si,No,Si,Si,Si,0,0,5
51605,Si,Si,No,No,No,Si,1,2,0
51606,Si,Si,No,No,Si,Si,0,2,4
51607,Si,Si,No,No,Si,Si,0,2,4
51608,No,Si,No,No,Si,No,0,1,24
51609,Si,Si,Si,No,Si,Si,0,2,15
51610,Si,Si,No,Si,Si,Si,0,0,5
51611,No,Si,Si,No,No,No,1,1,10
51612,No,Si,No,Si,No,Si,2,1,9
51613,No,Si,No,No,No,Si,1,1,1
51614,No,Si,No,Si,Si,Si,0,1,3
51615,Si,Si,No,No,Si,Si,0,2,4
51616,Si,Si,No,Si,Si,Si,0,0,5
51617,Si,Si,Si,Si,No,Si,2,0,20
51618,Si,Si,No,No,No,Si,1,2,0
51619,Si,Si,No,No,No,Si,1,2,0
51620,No,Si,Si,No,No,No,1,1,10
51621,No,Si,No,Si,Si,Si,0,1,3
51622,Si,Si,No,Si,Si,Si,0,0,5
51623,Si,Si,Si,Si,No,Si,2,0,20
51624,Si,Si,No,No,Si,Si,0,2,4
51625,Si,Si,Si,Si,Si,Si,0,0,7
51626,Si,Si,No,No,No,Si,1,2,0
51627,Si,Si,Si,Si,Si,Si,0,0,7
51628,No,Si,No,Si,Si,Si,0,1,3
51629,No,Si,No,Si,No,Si,2,1,9
51630,Si,Si,No,No,Si,Si,0,2,4
51631,No,Si,No,Si,No,Si,2,1,9
51632,No,Si,Si,Si,Si,Si,0,1,25
51633,Si,Si,No,No,Si,Si,0,2,4
51634,Si,Si,No,Si,Si,Si,0,0,5
51635,Si,Si,No,No,No,Si,1,2,0
51636,Si,Si,No,No,No,Si,1,2,0
51637,No,Si,No,No,No,Si,1,1,1
51638,Si,Si,No,No,No,Si,1,2,0
51639,No,Si,No,No,No,Si,1,1,1
51640,Si,Si,No,Si,No,Si,2,0,2
51641,Si,Si,No,No,No,Si,1,2,0
51642,Si,Si,No,No,No,Si,1,2,0
51643,Si,Si,No,No,No,Si,1,2,0
51644,Si,Si,No,Si,No,Si,2,0,2
51645,Si,No,No,Si,No,Si,2,0,33
51646,Si,Si,No,Si,No,Si,2,0,2
51647,Si,Si,No,No,Si,Si,0,2,4
51648,Si,Si,No,Si,No,Si,2,0,2
51649,Si,Si,No,No,No,Si,1,2,0
51650,No,Si,No,No,No,Si,1,1,1
51651,No,Si,No,Si,Si,Si,0,1,3
51652,Si,Si,No,Si,No,Si,2,0,2
51653,Si,Si,No,Si,No,Si,2,0,2
51654,Si,Si,Si,Si,Si,Si,0,0,7
51655,Si,Si,No,No,Si,Si,0,2,4
51656,Si,Si,No,No,No,Si,1,2,0
51657,Si,No,No,No,No,Si,1,2,6
51658,Si,Si,No,Si,Si,Si,0,0,5
51659,Si,Si,No,No,No,Si,1,2,0
51660,Si,Si,Si,Si,Si,Si,0,0,7
51661,No,Si,No,No,No,No,1,1,17
51662,No,Si,No,No,Si,Si,0,1,13
51663,Si,Si,No,Si,Si,Si,0,0,5
51664,Si,Si,No,Si,Si,Si,0,0,5
51665,Si,Si,No,Si,Si,Si,0,0,5
51666,No,Si,No,Si,Si,Si,0,1,3
51667,No,Si,No,Si,No,Si,2,1,9
51668,Si,Si,No,Si,No,Si,2,0,2
51669,No,No,No,No,Si,No,0,1,38
51670,No,Si,No,Si,No,Si,2,1,9
51671,Si,Si,Si,Si,No,Si,2,0,20
51672,Si,Si,No,No,No,Si,1,2,0
51673,Si,Si,No,No,No,Si,1,2,0
51674,No,Si,No,Si,Si,Si,0,1,3
51675,Si,Si,No,Si,No,Si,2,0,2
51676,Si,Si,No,No,No,Si,1,2,0
51677,Si,Si,No,No,No,Si,1,2,0
51678,No,Si,No,No,No,No,1,1,17
51679,No,Si,No,No,No,No,1,1,17
51680,Si,Si,No,Si,No,Si,2,0,2
51681,Si,Si,Si,Si,No,Si,2,0,20
51682,No,No,No,Si,No,No,2,1,31
51683,Si,Si,No,Si,No,Si,2,0,2
51684,No,Si,No,No,No,Si,1,1,1
51685,No,Si,No,No,No,Si,1,1,1
51686,Si,Si,Si,Si,No,Si,2,0,20
51687,Si,Si,No,Si,No,Si,2,0,2
51688,No,Si,No,No,No,No,1,1,17
51689,No,Si,No,No,No,No,1,1,17
51690,No,Si,No,No,No,No,1,1,17
51691,Si,Si,No,Si,No,Si,2,0,2
51692,Si,Si,Si,No,No,Si,1,2,12
51693,No,Si,No,Si,No,Si,2,1,9
51694,No,Si,No,Si,No,Si,2,1,9
51695,Si,Si,No,Si,No,Si,2,0,2
51696,Si,Si,No,Si,Si,Si,0,0,5
51697,Si,Si,No,No,Si,Si,0,2,4
51698,Si,Si,No,No,No,Si,1,2,0
51699,Si,Si,No,Si,No,Si,2,0,2
51700,Si,Si,No,No,Si,Si,0,2,4
51701,No,No,No,No,No,Si,1,1,51
51702,No,Si,Si,No,No,Si,1,1,11
51703,No,No,No,No,No,Si,1,1,51
51704,No,Si,No,No,No,Si,1,1,1
51705,Si,Si,No,No,No,Si,1,2,0
51706,Si,Si,No,No,No,Si,1,2,0
51707,Si,Si,No,Si,No,Si,2,0,2
51708,No,Si,No,No,Si,Si,0,1,13
51709,No,Si,Si,No,No,No,1,1,10
51710,Si,Si,No,No,No,Si,1,2,0
51711,Si,Si,No,Si,Si,Si,0,0,5
51712,Si,Si,Si,No,Si,Si,0,2,15
51713,Si,Si,Si,No,Si,Si,0,2,15
51714,No,Si,No,No,Si,No,0,1,24
51715,Si,Si,No,Si,No,Si,2,0,2
51716,Si,Si,No,Si,No,Si,2,0,2
51717,No,Si,No,Si,Si,Si,0,1,3
51718,No,Si,No,Si,Si,Si,0,1,3
51719,Si,Si,No,No,Si,Si,0,2,4
51720,No,Si,No,No,Si,Si,0,1,13
51721,No,No,No,Si,No,Si,2,1,49
51722,Si,Si,No,No,Si,Si,0,2,4
51723,Si,Si,No,No,Si,Si,0,2,4
51724,Si,Si,No,No,No,Si,1,2,0
51725,No,Si,No,Si,Si,Si,0,1,3
51726,Si,Si,No,No,Si,Si,0,2,4
51727,Si,Si,No,Si,Si,Si,0,0,5
51728,No,Si,No,No,Si,Si,0,1,13
51729,No,Si,No,Si,No,Si,2,1,9
51730,No,Si,No,No,No,Si,1,1,1
51731,No,Si,No,No,No,Si,1,1,1
51732,Si,Si,No,Si,No,Si,2,0,2
51733,Si,Si,No,No,No,Si,1,2,0
51734,Si,Si,No,No,No,Si,1,2,0
51735,Si,Si,No,No,No,Si,1,2,0
51736,Si,Si,No,No,No,Si,1,2,0
51737,Si,Si,No,No,No,Si,1,2,0
51738,Si,Si,No,No,No,Si,1,2,0
51739,No,Si,No,Si,No,Si,2,1,9
51740,Si,Si,No,No,No,Si,1,2,0
51741,Si,Si,Si,No,No,Si,1,2,12
51742,Si,Si,No,Si,Si,Si,0,0,5
51743,No,Si,No,No,No,Si,1,1,1
51744,No,Si,No,Si,No,Si,2,1,9
51745,No,Si,No,Si,No,Si,2,1,9
51746,Si,Si,No,Si,No,Si,2,0,2
51747,Si,Si,No,No,Si,Si,0,2,4
51748,Si,Si,No,Si,No,Si,2,0,2
51749,No,Si,No,No,No,No,1,1,17
51750,Si,Si,Si,Si,No,Si,2,0,20
51751,Si,Si,No,Si,Si,Si,0,0,5
51752,No,Si,No,No,No,Si,1,1,1
51753,No,Si,No,No,No,No,1,1,17
51754,No,No,No,Si,No,No,2,1,31
51755,Si,Si,No,Si,No,Si,2,0,2
51756,Si,Si,No,No,No,Si,1,2,0
51757,Si,Si,No,No,No,Si,1,2,0
51758,No,No,No,Si,No,No,2,1,31
51759,No,Si,No,No,No,Si,1,1,1
51760,Si,Si,No,Si,No,Si,2,0,2
51761,No,Si,No,Si,No,Si,2,1,9
51762,Si,Si,No,Si,No,Si,2,0,2
51763,Si,Si,No,Si,No,Si,2,0,2
51764,Si,Si,No,Si,No,Si,2,0,2
51765,Si,Si,No,Si,No,Si,2,0,2
51766,Si,Si,No,No,No,Si,1,2,0
51767,Si,Si,No,Si,No,Si,2,0,2
51768,Si,Si,Si,Si,No,Si,2,0,20
51769,Si,Si,No,No,Si,Si,0,2,4
51770,Si,Si,No,No,No,Si,1,2,0
51771,Si,Si,No,No,No,Si,1,2,0
51772,Si,Si,No,No,No,Si,1,2,0
51773,No,Si,No,No,No,Si,1,1,1
51774,No,Si,No,Si,No,Si,2,1,9
51775,Si,Si,Si,Si,Si,Si,0,0,7
51776,Si,Si,Si,No,Si,Si,0,2,15
51777,Si,Si,No,No,Si,Si,0,2,4
51778,No,Si,No,No,No,Si,1,1,1
51779,Si,Si,No,Si,No,Si,2,0,2
51780,Si,Si,No,No,Si,Si,0,2,4
51781,Si,Si,No,Si,Si,Si,0,0,5
51782,No,Si,No,Si,Si,Si,0,1,3
51783,Si,Si,Si,No,Si,Si,0,2,15
51784,Si,Si,No,Si,Si,Si,0,0,5
51785,Si,Si,No,Si,Si,Si,0,0,5
51786,Si,Si,No,No,No,Si,1,2,0
51787,No,Si,No,No,No,Si,1,1,1
51788,No,No,Si,No,Si,No,0,1,28
51789,Si,Si,No,No,No,Si,1,2,0
51790,No,Si,No,No,Si,No,0,1,24
51791,Si,Si,No,No,Si,Si,0,2,4
51792,Si,Si,Si,No,No,Si,1,2,12
51793,Si,Si,No,No,No,Si,1,2,0
51794,No,Si,No,Si,Si,Si,0,1,3
51795,No,Si,No,Si,Si,Si,0,1,3
51796,No,Si,No,No,No,Si,1,1,1
51797,Si,Si,No,Si,No,Si,2,0,2
51798,Si,Si,No,No,Si,Si,0,2,4
51799,No,No,Si,No,No,Si,1,1,40
51800,No,Si,No,Si,No,Si,2,1,9
51801,No,Si,No,No,No,No,1,1,17
51802,Si,Si,No,No,No,Si,1,2,0
51803,Si,Si,No,No,No,Si,1,2,0
51804,Si,Si,No,No,No,Si,1,2,0
51805,No,Si,No,Si,Si,Si,0,1,3
51806,No,Si,No,No,No,No,1,1,17
51807,Si,Si,No,Si,No,Si,2,0,2
51808,No,Si,No,No,No,Si,1,1,1
51809,No,Si,No,Si,No,Si,2,1,9
51810,No,Si,Si,No,Si,No,0,1,27
51811,No,Si,No,No,No,No,1,1,17
51812,No,Si,Si,No,No,Si,1,1,11
51813,Si,Si,No,Si,No,Si,2,0,2
51814,Si,No,No,No,No,Si,1,2,6
51815,Si,Si,Si,No,No,Si,1,2,12
51816,Si,Si,Si,No,No,Si,1,2,12
51817,Si,Si,No,Si,No,Si,2,0,2
51818,Si,Si,No,Si,Si,Si,0,0,5
51819,Si,Si,Si,Si,No,Si,2,0,20
51820,No,Si,No,Si,Si,Si,0,1,3
51821,No,No,No,No,Si,Si,0,1,39
51822,Si,Si,Si,Si,No,Si,2,0,20
51823,Si,Si,No,No,No,Si,1,2,0
51824,Si,Si,No,No,Si,Si,0,2,4
51825,Si,Si,No,Si,Si,Si,0,0,5
51826,Si,Si,No,No,Si,Si,0,2,4
51827,Si,Si,No,No,No,Si,1,2,0
51828,No,Si,No,No,No,Si,1,1,1
51829,No,No,No,No,Si,Si,0,1,39
51830,No,No,No,Si,Si,Si,0,1,50
51831,Si,Si,No,Si,Si,Si,0,0,5
51832,No,Si,No,No,No,Si,1,1,1
51833,No,Si,No,No,No,No,1,1,17
51834,No,Si,No,No,No,No,1,1,17
51835,Si,Si,No,No,No,Si,1,2,0
51836,No,Si,No,No,No,No,1,1,17
51837,Si,Si,No,Si,No,Si,2,0,2
51838,No,Si,No,No,No,No,1,1,17
51839,Si,Si,No,Si,No,Si,2,0,2
51840,No,Si,No,Si,No,Si,2,1,9
51841,No,Si,No,No,No,Si,1,1,1
51842,No,Si,No,No,No,No,1,1,17
51843,No,Si,No,No,No,Si,1,1,1
51844,Si,Si,Si,No,No,Si,1,2,12
51845,Si,Si,No,Si,No,Si,2,0,2
51846,Si,Si,No,Si,No,Si,2,0,2
51847,Si,Si,No,Si,No,Si,2,0,2
51848,Si,Si,No,Si,No,Si,2,0,2
51849,Si,Si,No,Si,No,Si,2,0,2
51850,Si,Si,No,No,No,Si,1,2,0
51851,No,Si,No,No,No,Si,1,1,1
51852,Si,Si,No,Si,Si,Si,0,0,5
51853,Si,Si,No,Si,No,Si,2,0,2
51854,No,Si,No,No,Si,Si,0,1,13
51855,Si,Si,No,No,No,Si,1,2,0
51856,Si,Si,No,No,No,Si,1,2,0
51857,Si,Si,No,Si,Si,Si,0,0,5
51858,Si,Si,No,No,No,Si,1,2,0
51859,No,Si,No,Si,Si,Si,0,1,3
51860,No,Si,Si,Si,No,Si,2,1,36
51861,Si,Si,No,No,No,Si,1,2,0
51862,No,No,No,No,No,No,1,1,22
51863,Si,Si,No,Si,Si,Si,0,0,5
51864,No,Si,No,No,Si,Si,0,1,13
51865,Si,Si,No,No,No,Si,1,2,0
51866,Si,Si,No,Si,No,Si,2,0,2
51867,No,Si,No,No,Si,Si,0,1,13
51868,No,Si,No,No,Si,Si,0,1,13
51869,Si,Si,No,Si,Si,Si,0,0,5
51870,Si,Si,No,Si,Si,Si,0,0,5
51871,Si,Si,No,Si,Si,Si,0,0,5
51872,Si,Si,No,No,No,Si,1,2,0
51873,No,Si,No,No,No,No,1,1,17
51874,No,Si,No,Si,No,Si,2,1,9
51875,Si,Si,Si,No,No,Si,1,2,12
51876,Si,Si,No,No,No,Si,1,2,0
51877,No,Si,No,No,No,Si,1,1,1
51878,Si,Si,No,No,Si,Si,0,2,4
51879,Si,Si,No,No,No,Si,1,2,0
51880,Si,Si,No,No,Si,No,0,2,14
51881,No,Si,No,Si,Si,Si,0,1,3
51882,Si,Si,No,No,No,Si,1,2,0
51883,No,Si,No,No,Si,Si,0,1,13
51884,Si,Si,Si,No,Si,No,0,2,16
51885,No,Si,No,No,Si,Si,0,1,13
51886,Si,Si,No,No,No,Si,1,2,0
51887,No,Si,No,Si,No,Si,2,1,9
51888,Si,Si,No,No,No,No,1,2,23
51889,No,Si,No,Si,Si,Si,0,1,3
51890,Si,Si,No,Si,Si,Si,0,0,5
51891,No,Si,No,No,Si,No,0,1,24
51892,Si,Si,No,Si,Si,Si,0,0,5
51893,No,Si,No,Si,No,Si,2,1,9
51894,Si,Si,No,No,No,Si,1,2,0
51895,Si,Si,No,Si,No,Si,2,0,2
51896,No,Si,No,No,No,Si,1,1,1
51897,Si,Si,No,No,No,Si,1,2,0
51898,Si,Si,No,No,No,Si,1,2,0
51899,Si,Si,No,Si,Si,Si,0,0,5
51900,Si,Si,No,No,No,Si,1,2,0
51901,Si,Si,No,No,No,Si,1,2,0
